Filename,High School,Bachelor,Master,Ethnicity
cv_671.pdf,"BRG Graz Petersgasse, Graz",Universität Wien - Slawistik,Projects: Entwicklung und Implementierung einer unternehmensweiten,Igbo
cv_672.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Wiener Neustadt - Allgemeine Gesundheits- und,Universität Wien - Alte Geschichte und Altertumskunde,Assyrian
cv_673.pdf,HTL für Lebensmitteltechnologie Hollabrunn,FH Joanneum - Industrial Design,Universität Wien - Soziologie,Korean
cv_674.pdf,IT-HTL Ybbs,Master:,Projects:,Somali
cv_675.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Implementierung eines Learning Management Systems (LMS) für,Dutch
cv_676.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Einführung eines Machine Learning Algorithmus zur Optimierung,Rohingya
cv_677.pdf,HTBLuVA Wiener Neustadt,Universität Wien - Afrikawissenschaften,Projects: Optimierung des Vertriebsprozesses durch Einführung eines,Igbo
cv_678.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Innsbruck - Romanistik,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,M■ori
cv_679.pdf,"BG Graz Pestalozzistraße, Graz",FH Campus Wien - Nachhaltiges Ressourcenmanagement,Technische Universität Wien - Bauingenieurwesen,French
cv_680.pdf,"Amerlinggymnasium, Wien",Universität Wien - Theaterwissenschaft,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Tahitian
cv_681.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - Logopädie,Universität Wien - Chemie,Tamil
cv_682.pdf,"BG Wiener Neustradt Babenbergerring, Wiener Neustadt",Master:,Projects: Entwicklung und Implementierung einer unternehmensweiten,Ashanti
cv_683.pdf,HTBLuVA Villach,Master:,Projects: Implementation eines neuen Customer Relationship Management,Vietnamese
cv_684.pdf,HTBLuVA Ferlach,Technische Universität Wien - Raumplanung und Raumordnung,Projects:,Uzbek
cv_685.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Sports Equipment Technology,Universität Wien - Amerikanistik,Mongol
cv_686.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Aufbau einer Cloud-basierten Infrastruktur zur Steigerung der,Samoan
cv_687.pdf,"HTL Mössingerstraße, Klagenfurt",Universität Wien - Mathematik,Technische Universität Wien - Informatik,Assyrian
cv_688.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,Universität Wien - Anthropologie,Technische Universität Wien - Bauingenieurwesen,Shona
cv_689.pdf,HTBLuVA Villach,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Igbo
cv_690.pdf,HTL1 Lastenstraße Klagenfurt,Universität Innsbruck - Pharmazie,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Tongan
cv_691.pdf,HTL für Lebensmitteltechnologie Hollabrunn,FH Joanneum - eHealth,Universität Wien - Kunstgeschichte,Druze
cv_692.pdf,HBLFA Wieselburg (Francisco-Josephinum),Universität Graz - Biologie,Technische Universität Wien - Mathematik,Navajo
cv_693.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Scandinavian
cv_694.pdf,"Schottengymnasium, Wien",Universität Innsbruck - Mathematik,Universität Wien - Kunstgeschichte,Arab
cv_695.pdf,HTBLuVA Mödling,FH Joanneum - Logopädie,Universität Wien - Altertumswissenschaften,Aboriginal Australian
cv_696.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Biologie,Technische Universität Wien - Informatik,Tahitian
cv_697.pdf,"Amerlinggymnasium, Wien",Universität Innsbruck - Geschichte,Universität Wien - Geschichte,Burmese
cv_698.pdf,"Gymnasium Maria Regina, Wien",Master:,Projects: Konzeption und Durchführung einer erfolgreichen,Bengali
cv_699.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Salzburg - Mathematik,Universität Wien - Judaistik,Amhara
cv_700.pdf,HTBLuVA Mödling,Master:,Projects: Implementierung eines digitalen Onboarding-Prozesses für neue,Afro-Latin American
cv_701.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Universität Salzburg - Informatik,Universität Wien - Japanologie,Coptic
cv_702.pdf,"BRG Graz Körösistraße, Graz",FH Oberösterreich - Medical Engineering,Universität Wien - Deutsche Philologie,Serbian
cv_703.pdf,HTL1 Lastenstraße Klagenfurt,Universität Salzburg - Rechtswissenschaften,Technische Universität Wien - Informatik,Fulani
cv_704.pdf,Bundeshandelsakademie und Bundeshandelsschule Wien,Master:,Projects:,Rohingya
cv_705.pdf,"Vienna Business School - Handelsakademie III,",Master:,Projects: Durchführung einer umfassenden Cybersecurity-Analyse und,Tibetan
cv_706.pdf,HTL Hollabrunn,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Celtic
cv_707.pdf,HTL Hollabrunn,Universität Innsbruck - Wirtschaftswissenschaften,Universität Wien - Anglistik,Amazonian Indigenous Peoples
cv_708.pdf,HTL Mistelbach,Master:,Projects: Durchführung einer unternehmensweiten Mitarbeiterbefragung,Greek
cv_709.pdf,Bundeshandelsakademie und Bundeshandelsschule St.,Master:,Projects: Implementierung eines CSR-Reportingsystems nach,Maasai
cv_710.pdf,"BG und BORG Graz-Liebenau, Graz",Master:,Projects:,Coptic
cv_711.pdf,"BRG Graz Petersgasse, Graz",Master:,"Projects: Entwicklung eines chatbotbasierten Kundenservice-Systems,",Khmer
cv_712.pdf,HTL Waidhofen an der Ybbs,Technische Universität Wien - Architektur,Projects: Entwicklung eines Konzepts zur Kreislaufwirtschaft für,Uyghur
cv_713.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",Master:,Projects: Aufbau einer Cloud-basierten Infrastruktur zur Steigerung der,Rohingya
cv_714.pdf,HTL Steyr,Master:,Projects: Entwicklung einer Social-Media-Strategie zur Steigerung der,Kazakh
cv_715.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs",Technische Universität Wien - Physik,Universität Wien - Europäische Ethnologie,Quechua
cv_716.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",Master:,Projects:,Scandinavian
cv_717.pdf,"Schottengymnasium, Wien",Universität Graz - Biologie,"Projects: Implementierung eines Marketing-Automatisierungssystems,",Oromo
cv_718.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Implementierung eines Learning Management Systems (LMS) für,Kikuyu
cv_719.pdf,"Parhamergymnasium, Wien-Hernals",Universität Salzburg - Geschichte,"Projects: Einführung eines leistungsbasierten Vergütungssystems,",Hmong
cv_720.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Durchführung einer Grundlagenforschung im Bereich der,Aboriginal Australian
cv_721.pdf,"Bundesgymnasium Wasagasse, Wien",Master:,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Dutch
cv_722.pdf,Bundeshandelsakademie und Bundeshandelsschule -,FH Technikum Wien - Mechatronics/Robotics,Universität Wien - Musikwissenschaft,Celtic
cv_723.pdf,Bundeshandelsakademie und Bundeshandelsschule Wörgl,Master:,Projects: Entwicklung eines Konzepts zur Kreislaufwirtschaft für,Kurdish
cv_724.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Soziale Arbeit,Technische Universität Wien - Bauingenieurwesen,Kikuyu
cv_725.pdf,HTL Karlstein,FH Technikum Wien - Smart Homes and Assistive Technologies,Technische Universität Wien,Scandinavian
cv_726.pdf,"BG und BRG Graz Klusemannstraße, Graz",BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Klassische Philologie,Amhara
cv_727.pdf,Bundeshandelsakademie und Bundeshandelsschule I,Universität Salzburg - Linguistik,Projects: Durchführung einer umfassenden Kostenanalyse und,Bengali
cv_728.pdf,HTL Baden Malerschule Leesdorf,FH Technikum Wien - Embedded Systems,Technische Universität Wien - Elektrotechnik,Pashtun
cv_729.pdf,HTL Baden Malerschule Leesdorf,Universität Graz - Biologie,Universität Wien - Translationswissenschaft,Serbian
cv_730.pdf,HTL Braunau,Master:,"Projects: Entwicklung und Umsetzung einer Influencer-Marketing-Strategie,",Hungarian
cv_731.pdf,HTL Baden Malerschule Leesdorf,Universität Graz - Geographie,Universität Wien - Geographie,Japanese
cv_732.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Mathematik,Universität Wien - Sprachwissenschaft,Arab
cv_733.pdf,"BG und BRG Graz Oeverseegasse, Graz",FH Technikum Wien - Business Informatics,Projects: Durchführung einer unternehmensweiten Mitarbeiterbefragung,Xhosa
cv_734.pdf,"BG Wiener Neustadt Zehnergasse, Wiener Neustadt",Universität Salzburg - Linguistik,Universität Wien - Soziologie,Shona
cv_735.pdf,"BG Graz Pestalozzistraße, Graz",Universität Graz - Sprachwissenschaft,Universität Wien - Soziologie,Tongan
cv_736.pdf,"BG BRG Graz Marschallgasse, Graz",Universität Graz - Informatik,Universität Wien - Ägyptologie,Punjabi
cv_737.pdf,IT-HTL Ybbs,Master:,Projects: Implementation eines neuen Customer Relationship Management,Celtic
cv_738.pdf,HTL Karlstein,Universität Wien - Rechtswissenschaften,Universität Wien - Altertumswissenschaften,Coptic
cv_739.pdf,HTBLuVA Villach,Universität Graz - Physik,Universität Wien - Klassische Philologie,Hungarian
cv_740.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Graz - Philosophie,Universität Wien - Psychologie,Pashtun
cv_741.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Fulani
cv_742.pdf,HTL Mistelbach,Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Métis
cv_743.pdf,Bundeshandelsakademie und Bundeshandelsschule,Universität Wien - Slawistik,Technische Universität Wien - Informatik,Cherokee
cv_744.pdf,"BRG Graz Körösistraße, Graz",FH Oberösterreich - Global Sales and Marketing,Universität Wien - Philosophie,Bengali
cv_745.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Graz - Jus,Technische Universität Wien - Architektur,Métis
cv_746.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Entwicklung eines Konzepts zur Kreislaufwirtschaft für,Han Chinese
cv_747.pdf,"BG und BRG Graz Dreihackengasse, Graz",FH Technikum Wien - Game Engineering and Simulation,Projects: Konzeption und Durchführung einer erfolgreichen,English
cv_748.pdf,"BG/BRG und HLW Köflach, Köflach",Master:,Projects: Aufbau einer Cloud-basierten Infrastruktur zur Steigerung der,Quechua
cv_749.pdf,"BORG Feldbach, Feldbach",Master:,Projects: Konzeption und Durchführung eines,Cherokee
cv_750.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Durchführung einer Machbarkeitsstudie für eine neue,Mongol
cv_751.pdf,Vienna Business School - Handelsakademie und,BOKU University (Universität für Bodenkultur Wien) - Umwelt-,Universität Wien - Europäische Ethnologie,Kazakh
cv_752.pdf,HTL Karlstein,Universität Graz - Pharmazie,Universität Wien - Astronomie,Han Chinese
cv_753.pdf,"Hernalser Gymnasium Geblergasse, Wien-Hernals",Universität Graz - Umweltsystemwissenschaften,Projects: Entwicklung einer mobilen App zur Verbesserung der internen,Assyrian
cv_754.pdf,HTL Karlstein,Master:,Projects: Entwicklung und Implementierung eines,Amhara
cv_755.pdf,Bundeshandelsakademie und Bundeshandelsschule Steyr,Universität Wien - Alte Geschichte und Altertumskunde,Universität Wien - Romanistik,Scandinavian
cv_756.pdf,"Parhamergymnasium, Wien-Hernals",Master:,Projects: Durchführung einer umfassenden Kostenanalyse und,Japanese
cv_757.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,"Projects: Entwicklung und Patentierung einer neuen Produktionstechnik,",Tamil
cv_758.pdf,HTL Baden Malerschule Leesdorf,Universität Wien - Medizin,Projects: Implementierung eines Compliance-Management-Systems,Pashtun
cv_759.pdf,HTL Waidhofen an der Ybbs,Universität Wien - Theaterwissenschaft,Universität Wien - Politikwissenschaft,Zulu
cv_760.pdf,HTBLuVA Mödling,Universität Wien - Biologie,Universität Wien - Japanologie,Tongan
cv_761.pdf,"BORG St. Pölten, Sankt Pölten",Universität Innsbruck - Informatik,Universität Wien - Astronomie,Mongol
cv_762.pdf,HTBLuVA Wiener Neustadt,Master:,Projects: Implementierung eines unternehmensweiten Enterprise Resource,Malay
cv_763.pdf,"Gymnasium Maria Regina, Wien",FH Campus Wien - Nachhaltiges Ressourcenmanagement,Projects: Entwicklung eines nachhaltigen Verpackungskonzepts für die,Cherokee
cv_764.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",FH Oberösterreich - Social Work,Universität Wien - Sprachwissenschaft,Uzbek
cv_765.pdf,HTL Braunau,Universität Salzburg - Romanistik,Technische Universität Wien,Russian
cv_766.pdf,"BG Graz Pestalozzistraße, Graz",Universität Graz - Physik,Technische Universität Wien - Informatik,Burmese
cv_767.pdf,"Parhamergymnasium, Wien-Hernals",Universität Innsbruck - Architektur,Universität Wien - Translationswissenschaft,Ashanti
cv_768.pdf,"BG BRG Graz Marschallgasse, Graz",FH Joanneum - Industrial Design,Universität Wien - Musikwissenschaft,Arab
cv_769.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Technikum Wien - Mechatronics/Robotics,Projects:,M■ori
cv_770.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Universität Innsbruck - Architektur,Universität Wien - Translationswissenschaft,Albanian
cv_771.pdf,Bundeshandelsakademie und Bundeshandelsschule Reutte,BOKU University (Universität für Bodenkultur Wien) -,Universität Wien - Japanologie,Persian
cv_772.pdf,"BORG Feldbach, Feldbach",Technische Universität Wien - Bauingenieurwesen,Universität Wien - Informatik,Basque
cv_773.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects:,Yoruba
cv_774.pdf,HTL Mistelbach,Universität Wien - Ernährungswissenschaften,Projects: Durchführung einer umfassenden Marktanalyse für ein neues,Italian
cv_775.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Joanneum - Bank- und Versicherungswirtschaft,Technische Universität Wien,Han Chinese
cv_776.pdf,Bundeshandelsakademie und Bundeshandelsschule Liezen,FH Joanneum - Industrial Design,Universität Wien - Medizin,Malay
cv_777.pdf,Vienna Business School - Handelsakademie und,Master:,Projects: Implementierung eines neuen Buchhaltungssystems zur,Hausa
cv_778.pdf,"BG und BRG Graz Klusemannstraße, Graz",FH Technikum Wien - Telecommunications and Internet,Universität Wien - Alte Geschichte und Altertumskunde,Greek
cv_779.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects:,Malay
cv_780.pdf,Bundeshandelsakademie und Bundeshandelsschule Graz,Master:,"Projects: Implementierung eines Marketing-Automatisierungssystems,",Bengali
cv_781.pdf,"BORG St. Pölten, Sankt Pölten",Universität Wien - Alte Geschichte und Altertumskunde,Universität Wien - Biologie,Somali
cv_782.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",FH Joanneum - Applied Computer Sciences,Projects: Konzeption und Umsetzung eines Corporate Volunteering,Han Chinese
cv_783.pdf,HTBLuVA Villach,Master:,Projects:,Burmese
cv_784.pdf,HTBL Krems,FH Wiener Neustadt - Mechatronik,Projects: Durchführung eines Projekts zur Reduzierung des,Portuguese
cv_785.pdf,HTL Braunau,Master:,Projects:,Tamil
cv_786.pdf,Bundeshandelsakademie und Bundeshandelsschule Wels,Universität Salzburg - Sportwissenschaft,Universität Wien - Kunstgeschichte,Tuareg
cv_787.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Konzeption und Durchführung klinischer Studien für ein neues,Amhara
cv_788.pdf,"Bundesgymnasium Maroltingergasse, Wien-Ottakring",Technische Universität Wien - Bauingenieurwesen,Universität Wien - Biologie,Tamil
cv_789.pdf,HTL für Lebensmitteltechnologie Wels,Master:,Projects: Entwicklung und Implementierung eines,Assamese
cv_790.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Durchführung einer crossmedialen,Ewe
cv_791.pdf,HTL Karlstein,Master:,Projects: Konzeption und Durchführung eines,Finnish
cv_792.pdf,"Wiedner Gymnasium, Wien",Universität Wien - Astronomie,Universität Wien - Philosophie,Quechua
cv_793.pdf,"BG BRG und BORG Hartberg, Hartberg",FH Technikum Wien - Game Engineering and Simulation,Projects:,Hmong
cv_794.pdf,Bundeshandelsakademie und Bundeshandelsschule,FH Campus Wien - Clinical Engineering,Universität Wien - Soziologie,Uzbek
cv_795.pdf,BORG und Bundeshandelsschule für Leistsungssportler St.,Universität Wien - Physik,Projects:,Bengali
cv_796.pdf,HTBLuVA St. Pölten,Technische Universität Wien - Elektrotechnik,Universität Wien - Geschichte,Igbo
cv_797.pdf,HTL Karlstein,FH Joanneum - Informationsmanagement,Universität Wien - Musikwissenschaft,Burmese
cv_798.pdf,"BORG Ternitz Schulcampus Dr. Heinz Fischer, Ternitz",Universität Graz - Molekularbiologie,Technische Universität Wien - Maschinenbau,Rohingya
cv_799.pdf,"Wirtschaftskundliches BRG Graz Sandgasse, Graz",Master:,Projects:,Oromo
cv_800.pdf,"Wiedner Gymnasium, Wien",FH Wiener Neustadt - Gesundheits- und Krankenpflege,Universität Wien - Politikwissenschaft,Xhosa
cv_801.pdf,Bundeshandelsakademie und Bundeshandelsschule -,Master:,Projects: Entwicklung eines Prototyps für ein autonomes Fahrzeug,Mohawk
cv_802.pdf,"BRG und BORG St Pölten Schulring, St. Pölten",Universität Wien - Soziologie,Universität Wien - Anthropologie,Bengali
cv_803.pdf,HTL Mistelbach,Master:,Projects: Entwicklung einer Social-Media-Strategie zur Steigerung der,Bengali
cv_804.pdf,"BRG Waidhofen an der Ybbs, Waidhofen an der Ybbs","BOKU University (Universität für Bodenkultur Wien) - Weinbau,",Universität Wien - Physik,Ashanti
cv_805.pdf,Bundeshandelsakademie und Bundeshandelsschule -,FH Oberösterreich - Medical Engineering,Technische Universität Wien,Inuit
cv_806.pdf,"BRG Graz Körösistraße, Graz",Universität Innsbruck - Physik,Universität Wien - Archäologie,Dutch
cv_807.pdf,HTBL Krems,Universität Innsbruck - Biologie,Universität Wien - Archäologie,Albanian
cv_808.pdf,Bundeshandelsakademie und Bundeshandelsschule,Master:,Projects: Konzeption und Umsetzung eines Corporate Volunteering,Mongol
cv_809.pdf,Bundeshandelsakademie und Bundeshandelsschule Wien,Master:,"Projects: Implementierung eines Compliance-Management-Systems,",Finnish
